user_id,gender,has_name,has_ava,has_bio,has_geo,has_birth,reg_time,sunshine,blog_num,followe,follower,FFR,weibo_level,vip_level,certify,avg_com,avg_ret,label
7011462630,m,0,0,0,0,0,20190203,2,27,0,1,0,3,0,0,0,0,0
6898682323,m,0,0,0,1,2,20181224,2,27,0,1,0,4,0,0,0,0,0
6791083426,m,0,0,0,1,2,20181023,2,27,61,1,61,2,0,0,0,0,0
6928634728,m,0,0,0,0,0,20181229,2,26,0,1,0,4,0,0,0,0,0
6935020169,m,0,0,0,0,0,20190102,2,26,0,1,0,4,0,0,0,0,0
6977270517,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6982932892,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6982932898,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6982933000,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6982933018,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6982933333,m,0,0,0,0,0,20190120,2,26,0,1,0,3,0,0,0,0,0
6786959719,m,0,0,0,1,2,20181022,2,26,3,1,3,4,0,0,0,0,0
7012117669,m,0,1,0,0,0,20190227,2,24,0,1,0,4,0,0,0,0,0
6784601155,m,0,0,0,1,2,20181021,2,23,3,1,3,0,0,0,0,0,0
6774992807,m,0,0,0,1,2,20181018,2,22,1,1,1,1,0,0,0,0,0
6773815353,f,0,0,0,1,2,20181018,2,21,2,1,2,1,0,0,0,0,0
6785966377,f,0,0,0,1,2,20181021,2,21,2,1,2,0,0,0,0,0,0
6788250097,m,0,0,0,1,2,20181022,2,21,2,1,2,0,0,0,0,0,0
6786027139,m,0,0,0,1,2,20181021,2,20,1,1,1,2,0,0,0,0,0
6961618415,m,0,0,0,0,0,20190108,2,17,0,1,0,4,0,0,0,0,0
6961662988,m,0,0,0,0,0,20190108,2,17,0,1,0,4,0,0,0,0,0
6963939910,m,0,0,0,0,0,20190108,2,17,0,1,0,4,0,0,0,0,0
6963020179,m,0,0,0,0,0,20190215,2,17,0,1,0,4,0,0,0,0,0
6964761517,m,0,0,0,0,0,20190215,2,17,0,1,0,3,0,0,0,0,0
6940552366,m,0,1,0,0,0,20190116,2,17,0,1,0,3,0,0,0,0,0
6941439330,m,0,1,0,0,0,20190116,2,17,0,1,0,3,0,0,0,0,0
7011639010,m,0,1,0,0,0,20190226,2,17,0,1,0,3,0,0,0,0,0
6961666504,m,0,0,0,0,0,20190215,2,16,0,1,0,4,0,0,0,0,0
6963833060,m,0,0,0,0,0,20190215,2,16,0,1,0,3,0,0,0,0,0
6963839792,m,0,0,0,0,0,20190215,2,16,0,1,0,3,0,0,0,0,0
6782438489,f,0,0,0,1,2,20181020,2,16,60,1,60,0,0,0,0,0,0
7013556529,m,0,1,0,0,0,20190227,2,16,0,1,0,3,0,0,0,0,0
6782676108,m,0,0,0,1,2,20181020,2,16,2,1,2,0,0,0,0,0,0
6786976438,m,0,0,0,1,2,20181022,2,16,2,1,2,0,0,0,0,0,0
6786976635,m,0,0,0,1,2,20181022,2,16,2,1,2,0,0,0,0,0,0
6962933863,m,0,0,0,0,0,20190215,2,15,0,1,0,3,0,0,0,0,0
6963298875,m,0,0,0,0,0,20190215,2,15,0,1,0,3,0,0,0,0,0
6770672765,f,0,0,0,1,2,20181016,2,15,60,1,60,0,0,0,0,0,0
6963152756,m,0,0,0,0,0,20190215,2,13,0,1,0,4,0,0,0,0,0
6940714628,m,0,1,0,0,0,20190116,2,12,0,1,0,2,0,0,0,0,0
7000675760,m,0,1,0,0,0,20190218,2,12,0,1,0,4,0,0,0,0,0
6786012439,f,0,0,0,1,2,20181021,2,12,1,1,1,0,0,0,0,0,0
7012114703,m,0,1,0,0,0,20190227,2,8,0,1,0,3,0,0,0,0,0
6841449301,m,0,0,0,1,2,20181113,2,6,0,1,0,2,0,0,0,0,0
5466199081,m,0,0,0,1,0,20150108,3,4,65,1,65,3,0,0,0,0,0
6983540591,m,0,0,0,0,0,20190129,2,3,0,1,0,2,0,0,0,0,0
6983540602,m,0,0,0,0,0,20190129,2,3,0,1,0,2,0,0,0,0,0
3978495493,f,1,1,1,0,1,20140329,4,364714,1343,16000,0.084,39,0,0,2.654411765,2.352941176,1
1638781994,m,1,1,1,1,0,20120404,5,340893,3512,24781000,0,48,1,2,653,896.5490196,1
1618051664,f,1,1,1,1,0,20120218,5,279952,1734,111000000,0,48,1,2,623.9090909,285.3636364,1
3083675110,m,1,1,1,1,0,20120401,5,250787,3815,19426000,0,48,1,2,405.6,174.9333333,1
2998045524,m,1,1,1,1,0,20120319,5,144473,1014,3006000,0,48,1,2,29.94814815,23.91851852,1
2028810631,m,1,1,1,1,0,20120409,5,144215,2110,106000000,0,48,2,2,20.15151515,18.21212121,1
2605148215,f,1,1,0,1,1,20120118,4,142412,799,11000,0.073,42,0,0,0.543307087,1.141732283,1
1893546194,f,1,1,1,0,2,20101213,4,139149,1924,1556000,0.001,48,6,0,0,0,1
1642635773,f,1,1,1,0,2,20090828,5,137926,67,8772000,0,48,1,1,783.6397059,227,1
5078085681,m,1,1,1,1,0,20140320,4,128641,3492,25000,0.14,43,1,0,3.375,0.838235294,1
1843849047,f,1,1,1,1,1,20101101,5,127066,5981,2059000,0.003,48,8,0,45.36641221,5.503816794,1
2993049293,m,1,1,1,1,0,20120403,5,124700,667,23756000,0,48,1,2,129.237037,75.63703704,1
1644088831,m,1,1,1,1,0,20120329,5,116394,982,9816000,0,48,1,2,295.837037,111.9925926,1
1935416251,m,1,1,1,1,0,20110126,4,110193,151,2074000,0,48,5,1,41.21538462,4.338461538,1
1920061532,f,1,1,0,1,2,20110130,4,107148,573,3749000,0,48,6,0,52.97794118,7.382352941,1
1644395354,m,1,1,1,1,0,20091023,5,104515,1312,23389000,0,48,2,1,1510.595588,617.8676471,1
3769743610,f,1,1,1,1,1,20130903,5,89441,3665,3600,1.018,35,8,1,4.085,1.156,1
1968863541,m,1,1,1,1,0,20120323,5,87422,2049,5854000,0,48,6,2,0,0,1
2259661342,f,1,1,1,1,0,20120318,5,78688,4728,2260000,0.002,48,1,2,554.8296296,403.8814815,1
5647228534,f,1,1,1,0,0,20150706,4,60381,500,1463,0.342,9,6,0,0.496,0.022,1
2245804580,f,1,1,1,1,1,20110714,4,59881,2182,78000,0.028,22,0,0,0,0,1
1645770900,f,1,1,1,1,0,20120314,5,50693,1802,1375000,0.001,48,1,2,295.4264706,72.88235294,1
1991428685,m,1,1,1,1,0,20120402,5,50669,557,19963000,0,48,6,2,233.4888889,171.9925926,1
2012470457,f,1,1,1,1,2,20110308,5,50570,254,1044,0.243,42,6,1,0.998,3.238,1
2898285283,f,1,1,1,1,2,20120723,5,50226,2183,183000,0.012,44,1,1,13.64179104,12.08208955,1
1846749997,m,1,1,0,1,1,20101104,4,49822,72,81,0.889,18,0,0,0,0.1,1
2201531190,m,1,1,1,1,1,20110628,5,48698,5608,1327000,0.004,48,6,1,295.4264706,72.88235294,1
5854748883,f,1,1,1,1,1,20160209,4,48533,379,7635,0.05,27,6,1,1.086,3.366,1
5881960410,f,1,1,0,1,0,20160316,4,47732,363,139,2.612,9,1,0,0.095,0.007,1
5073192417,f,1,1,1,1,2,20140316,5,45345,926,347,2.669,36,5,1,0.155,0.235,1
2033175114,m,1,1,1,1,0,20110322,4,44496,58,6112000,0,43,5,1,3571.300752,1160.218045,1
5446806763,f,1,1,1,0,2,20150122,4,43767,1163,224,5.192,28,6,0,0.06,1.35,1
